group	y
1	30.7208142639946
2	30.7208142639946
3	30.7208142639946
4	30.7208142639946
5	30.7208142639946
6	30.7208142639946
7	30.7208142639946
8	30.7208142639946
9	30.7208142639946
10	30.7208142639946
11	30.7208142639946
12	30.7208142639946
13	30.7208142639946
14	30.7208142639946
15	30.7208142639946
16	30.7208142639946
17	30.7208142639946
18	30.7208142639946
19	30.7208142639946
20	30.7208142639946
21	30.7208142639946
22	30.7208142639946
23	30.7208142639946
24	30.7208142639946
25	30.7208142639946
26	30.7208142639946
27	30.7208142639946
28	27.6579846969621
29	25.850674610112
30	24.2061617327497
31	22.7147882376174
32	21.3672628822163
33	20.1546517268997
34	19.0683690079929
35	18.1001681643821
36	17.2421330159933
37	16.4866690926256
38	15.8264951115805
39	15.2546346025506
40	14.7644076782412
41	14.3494229491935
42	14.0035695812966
43	13.7210094944755
44	13.496169701058
45	13.3237347823188
46	13.1986395017217
47	13.1160615533684
48	13.0714144441936
49	13.060340508429
50	13.0787040528923
51	13.1225846316322
52	13.1882704485024
53	13.2722518862224
54	13.3712151604922
55	13.4820360977463
56	13.6017740351317
57	13.7276658412991
58	13.8571200566123
59	13.9877111513848
60	14.1171739007535
61	14.2433978748185
62	14.3644220426771
63	14.4784294889873
64	14.5837422417093
65	14.6788162096758
66	14.7622362286504
67	14.8327112145423
68	14.8890694224496
69	14.9302538102169
70	14.9553175051918
71	14.9634193728803
72	14.953819686203
73	14.9258758940648
74	14.879038487955
75	14.8128469653055
76	14.7269258883397
77	14.6209810371523
78	14.4947956557693
79	14.3482267899412
80	14.1812017154375
81	13.9937144556048
82	13.7858223869733
83	13.5576429316919
84	13.3093503355877
85	13.0411725306447
86	12.7533880807152
87	12.4463232092714
88	12.1203489080245
89	11.7758781252367
90	11.4133630325642
91	11.0332923692751
92	10.6361888626919
93	10.2226067237193
94	9.79312921632074
95	9.3483662998193
96	8.88895234290173
97	8.41554390821431
98	7.92881760644627
99	7.42946801880228
100	6.91820568677591
101	6.3957551681391
102	5.86285315807471
103	5.3202466743827
104	4.76869130570039
105	4.2089495216832
106	3.64178904409997
107	3.06798127780499
108	2.48829980055562
109	1.90351891065081
110	1.31441223137592
111	0.721751371243432
112	0.126304639028739
113	-0.471164187393594
114	-1.06989703939981
115	-1.66914268413232
116	-2.26815780015366
117	-2.86620800320238
118	-3.46256882300926
119	-4.05652663212402
120	-6.29131694336303
121	-6.29131694336303
122	-6.29131694336303
123	-6.29131694336303
124	-6.29131694336303
125	-6.29131694336303
126	-6.29131694336303
127	-6.29131694336303
128	-6.29131694336303
129	-6.29131694336303
130	-6.29131694336303
131	-6.29131694336303
132	-6.29131694336303
133	-6.29131694336303
134	-6.29131694336303
135	-6.29131694336303
136	-6.29131694336303
137	-6.29131694336303
138	-6.29131694336303
139	-6.29131694336303
140	-6.29131694336303
141	-6.29131694336303
142	-6.29131694336303
143	-6.29131694336303
144	-6.29131694336303
145	-6.29131694336303
146	-6.29131694336303
147	-6.29131694336303
148	-6.29131694336303
149	-6.29131694336303
150	-6.29131694336303
151	-6.29131694336303
152	-6.29131694336303
153	-6.29131694336303
154	-6.29131694336303
155	-6.29131694336303
156	-6.29131694336303
157	-6.29131694336303
158	-6.29131694336303
159	-6.29131694336303
160	-6.29131694336303
161	-6.29131694336303
162	-6.29131694336303
163	-6.29131694336303
164	-6.29131694336303
165	-6.29131694336303
166	-6.29131694336303
167	-6.29131694336303
168	-6.29131694336303
169	-6.29131694336303
170	-6.29131694336303
171	-6.29131694336303
172	-6.29131694336303
173	-6.29131694336303
174	-6.29131694336303
175	-6.29131694336303
176	-6.29131694336303
177	-6.29131694336303
178	-6.29131694336303
179	-6.29131694336303
180	-6.29131694336303
181	-6.29131694336303
182	-6.29131694336303
183	-6.29131694336303
184	-6.29131694336303
185	-6.29131694336303
186	-6.29131694336303
187	-6.29131694336303
188	-6.29131694336303
189	-6.29131694336303
190	-6.29131694336303
191	-6.29131694336303
192	-6.29131694336303
193	-6.29131694336303
194	-6.29131694336303
195	-6.29131694336303
196	-6.29131694336303
197	-6.29131694336303
198	-6.29131694336303
199	-6.29131694336303
200	-6.29131694336303
201	-6.29131694336303
202	-6.29131694336303
203	-6.29131694336303
204	-6.29131694336303
205	-6.29131694336303
206	-6.29131694336303
207	-6.29131694336303
208	-6.29131694336303
209	-6.29131694336303
210	-6.29131694336303
211	-6.29131694336303
212	-6.29131694336303
213	-6.29131694336303
214	-6.29131694336303
215	-6.29131694336303
216	-6.29131694336303
217	-6.29131694336303
218	-6.29131694336303
219	-6.29131694336303
220	-6.29131694336303
221	-6.29131694336303
222	-6.29131694336303
223	-4.32643593933104
224	-4.00476210713775
225	-3.68878249351652
226	-3.37877684056973
227	-3.07501452083092
228	-2.7777542975256
229	-2.48724409639655
230	-2.20372078922689
231	-1.92740998918576
232	-1.65852585811524
233	-1.39727092586863
234	-1.14383592180381
235	-0.898399618527445
236	-0.66112868797856
237	-0.432177569932956
238	-0.211688353001986
239	0.000209331807457706
240	0.203398404912954
241	0.39777441930446
242	0.583245628976029
243	0.759733044603981
244	0.927170476442147
245	1.08550456441158
246	1.23469479537006
247	1.3747135075535
248	1.50554588218933
249	1.62718992228873
250	1.73965641863242
251	1.84296890297164
252	1.93716358847378
253	2.02228929744909
254	2.09840737640246
255	2.16559159846156
256	2.2239280532401
257	2.27351502420207
258	2.31446285360061
259	2.346893795072
260	2.37094185397313
261	2.38675261555774
262	2.39448306109448
263	2.39430137203683
264	2.38638672236254
265	2.37092905920753
266	2.34812887192654
267	2.31819694972019
268	2.28135412797549
269	2.23783102347417
270	2.18786775863065
271	2.13171367492864
272	2.06962703573301
273	2.00187471866066
274	1.9287318977016
275	1.85048171528887
276	1.76741494452323
277	1.67982964176581
278	1.58803078981954
279	1.4923299319272
280	1.39304479682166
281	1.29049891507092
282	1.18502122696811
283	1.07694568222392
284	0.966610831726273
285	0.854359411639545
286	0.740537920122673
287	0.625496186953347
288	0.509586936352331
289	0.393165343309764
290	0.276588583722269
291	0.160215378657423
292	0.0444055330691748
293	-0.0704805307045686
294	-0.184082244323809
295	-0.296039369361894
296	-0.405992477401357
297	-0.513583433949609
298	-0.618455885806541
299	-0.72025575150879
300	-0.818631714468011
301	-0.913235718413132
302	-1.00372346473927
303	-1.08975491135849
304	-1.17099477264047
305	-1.24711302002339
306	-1.31778538286844
307	-1.38269384912364
308	-1.44152716535547
309	-1.49398133569936
310	-1.53976011927284
311	-1.57857552558764
312	-1.61014830748978
313	-1.63420845114928
314	-1.65049566261384
315	-1.65875985043319
316	-1.65876160385391
317	-1.65027266607683
318	-1.63307640206169
319	-1.60696826035672
320	-1.57175622842313
321	-1.5272612809173
322	-1.47331782038597
323	-1.40977410982249
324	-1.33649269652485
325	-1.25335082668853
326	-1.16024085016049
327	-1.05707061477233
328	-0.943763849664422
329	-0.820260537004297
330	-0.6865172714961
331	-0.542507607070079
332	-0.388222390133914
333	-0.223670078760192
334	-0.0488770471771808
335	0.13611212507769
336	0.331234379989071
337	0.536407924534789
338	0.751531991459546
339	0.976486618020462
340	1.21113244338219
341	1.45531052534563
342	1.70884217710254
343	1.97152882471502
344	2.24315188602664
345	2.52347267171899
346	2.81223230923532
347	3.1091516902995
348	3.41393144276703
349	3.72625192755062
350	4.04577326137212
351	4.37213536609814
352	4.70495804542543
353	5.04384108968846
354	5.38836440956993
355	5.7380881995012
356	6.09255313154835
357	6.45128058058529
358	6.81377288156475
359	7.17951361970301
360	7.54796795440363
361	7.9185829777517
362	8.29078810841758
363	8.66399552181708
364	9.03760061738124
365	9.41098252379789
366	9.78350464309256
367	10.1545152344257
368	10.5233480384887
369	10.8893229433896
370	11.2517466929272
371	11.6099136381583
372	11.9631065331702
373	12.3105973759811
374	12.6516482954919
375	12.9855124854289
376	13.3114351862157
377	13.6286547157259
378	13.9364035498734
379	14.2339094540042
380	14.5203966660612
381	14.7950871325018
382	15.057201797954
383	15.3059619496051
384	15.5405906173242
385	15.7603140305263
386	15.9643631327955
387	16.151975155288
388	16.322395249948
389	16.4748781835731
390	16.6086900937744
391	16.7231103078845
392	16.8174332258737
393	16.8909702683405
394	16.9430518906526
395	16.9730296643202
396	16.9802784266899
397	16.9641985000576
398	16.9242179813041
399	16.8597951031645
400	16.7704206682505
401	16.6556205569529
402	16.5149583103562
403	16.3480377893076
404	16.1545059107891
405	15.9340554627466
406	15.6864279985415
407	15.4114168121929
408	15.1088699955913
409	14.7786935788643
410	14.4208547550928
411	14.0353851905723
412	13.6223844218299
413	13.1820233406102
414	12.7145477680525
415	12.2202821192893
416	11.6996331597005
417	11.1530938540717
418	10.5812473099034
419	9.98477081613254
420	9.3644399785328
421	8.72113295306589
422	8.05583477846449
423	7.36964180933822
424	6.66376625109388
425	5.93954079797618
426	5.19842337553786
427	4.44200198885778
428	3.67199967783122
429	2.89027958086615
430	2.09885010832264
431	1.29987022704623
432	0.495654857347461
433	-0.311319616210511
434	-1.1184097188461
